unix_ns,monotonic_ns,role,endpoint,metric,labels_json,value
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_time_per_output_token_seconds_count,"{""engine"": ""0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_time_per_output_token_seconds_sum,"{""engine"": ""0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",0.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_time_per_output_token_seconds_created,"{""engine"": ""0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",1785364431.932118
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_bucket,"{""engine"": ""0"", ""le"": ""0.3"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",56.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_bucket,"{""engine"": ""0"", ""le"": ""0.5"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_bucket,"{""engine"": ""0"", ""le"": ""0.8"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_bucket,"{""engine"": ""0"", ""le"": ""1.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_bucket,"{""engine"": ""0"", ""le"": ""1.5"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_bucket,"{""engine"": ""0"", ""le"": ""2.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_bucket,"{""engine"": ""0"", ""le"": ""2.5"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_bucket,"{""engine"": ""0"", ""le"": ""5.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_bucket,"{""engine"": ""0"", ""le"": ""10.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_bucket,"{""engine"": ""0"", ""le"": ""15.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_bucket,"{""engine"": ""0"", ""le"": ""20.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_bucket,"{""engine"": ""0"", ""le"": ""30.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_bucket,"{""engine"": ""0"", ""le"": ""40.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_bucket,"{""engine"": ""0"", ""le"": ""50.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_bucket,"{""engine"": ""0"", ""le"": ""60.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_bucket,"{""engine"": ""0"", ""le"": ""120.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_bucket,"{""engine"": ""0"", ""le"": ""240.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_bucket,"{""engine"": ""0"", ""le"": ""480.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_bucket,"{""engine"": ""0"", ""le"": ""960.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_bucket,"{""engine"": ""0"", ""le"": ""1920.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_bucket,"{""engine"": ""0"", ""le"": ""7680.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_bucket,"{""engine"": ""0"", ""le"": ""+Inf"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_count,"{""engine"": ""0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_sum,"{""engine"": ""0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",6.970656156539917
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:e2e_request_latency_seconds_created,"{""engine"": ""0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",1785364431.932272
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""0.3"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""0.5"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""0.8"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""1.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""1.5"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""2.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""2.5"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""5.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""10.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""15.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""20.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""30.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""40.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""50.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""60.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""120.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""240.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""480.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""960.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""1920.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""7680.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""+Inf"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_count,"{""engine"": ""0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_sum,"{""engine"": ""0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",0.0027010913472622633
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_queue_time_seconds_created,"{""engine"": ""0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",1785364431.9323647
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""0.3"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",56.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""0.5"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""0.8"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""1.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""1.5"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""2.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""2.5"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""5.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""10.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""15.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""20.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""30.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""40.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""50.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""60.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""120.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""240.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""480.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""960.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""1920.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""7680.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""+Inf"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_count,"{""engine"": ""0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_sum,"{""engine"": ""0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",6.6698733057128266
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_inference_time_seconds_created,"{""engine"": ""0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",1785364431.932462
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_prefill_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""0.3"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",56.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_prefill_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""0.5"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_prefill_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""0.8"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_prefill_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""1.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_prefill_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""1.5"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_prefill_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""2.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_prefill_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""2.5"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_prefill_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""5.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_prefill_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""10.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_prefill_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""15.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_prefill_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""20.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_prefill_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""30.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_prefill_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""40.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
1785364479482818664,989849526348900,prefill,http://10.1.0.6:32327/metrics,vllm:request_prefill_time_seconds_bucket,"{""engine"": ""0"", ""le"": ""50.0"", ""model_name"": ""mistralai/Mistral-7B-v0.1""}",57.0
